Date,Closing_rate
2014-02-18,1.376
2014-02-19,1.3732
2014-02-20,1.3719999999999999
2014-02-21,1.3737
2014-02-24,1.3733
2014-02-25,1.3744
2014-02-26,1.3683
2014-02-27,1.3708
2014-02-28,1.3803
2014-03-03,1.3736
2014-03-04,1.374
2014-03-05,1.3736
2014-03-06,1.386
2014-03-07,1.3872
2014-03-10,1.3876
2014-03-11,1.3854
2014-03-12,1.3901
2014-03-13,1.3867
2014-03-14,1.3912
2014-03-17,1.3924
2014-03-18,1.393
2014-03-19,1.3823
2014-03-20,1.3778
2014-03-21,1.3793
2014-03-24,1.3837
2014-03-25,1.3825
2014-03-26,1.3782
2014-03-27,1.3743
2014-03-28,1.375
2014-03-31,1.3773
2014-04-01,1.3793
2014-04-02,1.3764
2014-04-03,1.3716
2014-04-04,1.3703
2014-04-07,1.3741
2014-04-08,1.3794
2014-04-09,1.3853
2014-04-10,1.3886
2014-04-11,1.3883
2014-04-14,1.3818
2014-04-15,1.3813
2014-04-16,1.3816
2014-04-17,1.3813
2014-04-18,1.3813
2014-04-21,1.3795
2014-04-22,1.3805
2014-04-23,1.3816
2014-04-24,1.3831
2014-04-25,1.3835
2014-04-28,1.385
2014-04-29,1.3812
2014-04-30,1.3866
2014-05-01,1.3867
2014-05-02,1.3871
2014-05-05,1.3874
2014-05-06,1.3925
2014-05-07,1.3911
2014-05-08,1.3839
2014-05-09,1.3755
2014-05-12,1.3758
2014-05-13,1.3704
2014-05-14,1.3714
2014-05-15,1.371
2014-05-16,1.3698
2014-05-19,1.3709
2014-05-20,1.3699
2014-05-21,1.3685
2014-05-22,1.3656
2014-05-23,1.3630000000000002
2014-05-26,1.3643
2014-05-27,1.3633
2014-05-28,1.3592
2014-05-29,1.3602
2014-05-30,1.3631
2014-06-02,1.3598
2014-06-03,1.3626
2014-06-04,1.36
2014-06-05,1.3663
2014-06-06,1.3644
2014-06-09,1.3592
2014-06-10,1.3544
2014-06-11,1.3534
2014-06-12,1.355
2014-06-13,1.3539
2014-06-16,1.3571
2014-06-17,1.3546
2014-06-18,1.3587
2014-06-19,1.3606
2014-06-20,1.3597
2014-06-23,1.3603
2014-06-24,1.3603
2014-06-25,1.3631
2014-06-26,1.3612
2014-06-27,1.3647
2014-06-30,1.3693
2014-07-01,1.3678
2014-07-02,1.3657
2014-07-03,1.3609
2014-07-04,1.3593
2014-07-07,1.3605
2014-07-08,1.3611
2014-07-09,1.3641
2014-07-10,1.3606
2014-07-11,1.3608
2014-07-14,1.3621
2014-07-15,1.3568
2014-07-16,1.3525
2014-07-17,1.3526
2014-07-18,1.3524
2014-07-21,1.3523
2014-07-22,1.3466
2014-07-23,1.3462
2014-07-24,1.3463
2014-07-25,1.3431
2014-07-28,1.3439
2014-07-29,1.3409
2014-07-30,1.3394
2014-07-31,1.3388
2014-08-01,1.3422
2014-08-04,1.3422
2014-08-05,1.3372
2014-08-06,1.3384
2014-08-07,1.3362
2014-08-08,1.3412
2014-08-11,1.3385
2014-08-12,1.3367
2014-08-13,1.3363
2014-08-14,1.3364
2014-08-15,1.3397
2014-08-18,1.3361
2014-08-19,1.3318
2014-08-20,1.3257
2014-08-21,1.3282
2014-08-22,1.3243
2014-08-25,1.3191
2014-08-26,1.3169
2014-08-27,1.3193
2014-08-28,1.3183
2014-08-29,1.3139
2014-09-01,1.3128
2014-09-02,1.3133
2014-09-03,1.3148
2014-09-04,1.2935
2014-09-05,1.2951
2014-09-08,1.2899
2014-09-09,1.294
2014-09-10,1.2916
2014-09-11,1.2923
2014-09-12,1.2948
2014-09-15,1.294
2014-09-16,1.2957
2014-09-17,1.2845
2014-09-18,1.2916
2014-09-19,1.2836
2014-09-22,1.2846
2014-09-23,1.2848
2014-09-24,1.2778
2014-09-25,1.2751
2014-09-26,1.2683
2014-09-29,1.2689
2014-09-30,1.263
2014-10-01,1.2618
2014-10-02,1.2669
2014-10-03,1.2511
2014-10-06,1.2653
2014-10-07,1.2665
2014-10-08,1.2729
2014-10-09,1.2689
2014-10-10,1.2613
2014-10-13,1.2741
2014-10-14,1.2658
2014-10-15,1.2815
2014-10-16,1.2803
2014-10-17,1.276
2014-10-20,1.2794
2014-10-21,1.2711
2014-10-22,1.2645
2014-10-23,1.2645
2014-10-24,1.2667
2014-10-27,1.2696
2014-10-28,1.2736
2014-10-29,1.2637
2014-10-30,1.2605
2014-10-31,1.2523
2014-11-03,1.249
2014-11-04,1.2552
2014-11-05,1.2475
2014-11-06,1.2379
2014-11-07,1.2452
2014-11-10,1.2424
2014-11-11,1.2472
2014-11-12,1.2428
2014-11-13,1.2475
2014-11-14,1.2526
2014-11-17,1.2449
2014-11-18,1.2532
2014-11-19,1.2545
2014-11-20,1.2542
2014-11-21,1.2388
2014-11-24,1.2437
2014-11-25,1.2472
2014-11-26,1.2505
2014-11-27,1.2458
2014-11-28,1.2443
2014-12-01,1.2472
2014-12-02,1.2382
2014-12-03,1.2306
2014-12-04,1.2377
2014-12-05,1.2287
2014-12-08,1.2315
2014-12-09,1.2377
2014-12-10,1.2445
2014-12-11,1.2405
2014-12-12,1.2453
2014-12-15,1.2444
2014-12-16,1.251
2014-12-17,1.2329999999999999
2014-12-18,1.2286
2014-12-19,1.2225
2014-12-22,1.2227
2014-12-23,1.2172
2014-12-24,1.2203
2014-12-26,1.2177
2014-12-29,1.2156
2014-12-30,1.2157
2014-12-31,1.21
2015-01-02,1.2003
2015-01-05,1.1932
2015-01-06,1.1871
2015-01-07,1.1833
2015-01-08,1.1789
2015-01-09,1.1843
2015-01-12,1.1829
2015-01-13,1.1775
2015-01-14,1.1788
2015-01-15,1.1626
2015-01-16,1.1565
2015-01-19,1.1603
2015-01-20,1.1554
2015-01-21,1.1611
2015-01-22,1.1368
2015-01-23,1.1211
2015-01-26,1.1235
2015-01-27,1.137
2015-01-28,1.1275
2015-01-29,1.1327
2015-01-30,1.1298
2015-02-02,1.1334
2015-02-03,1.1463
2015-02-04,1.1333
2015-02-05,1.1476
2015-02-06,1.1318
2015-02-09,1.1324
2015-02-10,1.1315
2015-02-11,1.133
2015-02-12,1.14
2015-02-13,1.14
2015-02-16,1.1345
2015-02-17,1.1408
2015-02-18,1.1401
2015-02-19,1.1363
2015-02-20,1.1382
2015-02-23,1.1335
2015-02-24,1.1338
2015-02-25,1.1363
2015-02-26,1.1194
2015-02-27,1.1189
2015-03-02,1.1178
2015-03-03,1.1179
2015-03-04,1.1079
2015-03-05,1.103
2015-03-06,1.0849
2015-03-09,1.0846
2015-03-10,1.0685
2015-03-11,1.055
2015-03-12,1.0621
2015-03-13,1.0493
2015-03-16,1.0569
2015-03-17,1.0592
2015-03-18,1.0823
2015-03-19,1.0669
2015-03-20,1.0822
2015-03-23,1.0959
2015-03-24,1.0914
2015-03-25,1.0965
2015-03-26,1.088
2015-03-27,1.0889
2015-03-30,1.0825
2015-03-31,1.07406
2015-04-01,1.0767
2015-04-02,1.088
2015-04-03,1.097
2015-04-06,1.0934
2015-04-07,1.0811
2015-04-08,1.0782
2015-04-09,1.0662
2015-04-10,1.0606
2015-04-13,1.0569
2015-04-14,1.0655
2015-04-15,1.0679
2015-04-16,1.0765
2015-04-17,1.0818
2015-04-20,1.0739
2015-04-21,1.0738
2015-04-22,1.0722
2015-04-23,1.0822
2015-04-24,1.0866
2015-04-27,1.0884
2015-04-28,1.0976
2015-04-29,1.1115
2015-04-30,1.1214
2015-05-01,1.1212
2015-05-04,1.1149
2015-05-05,1.1185
2015-05-06,1.1343
2015-05-07,1.1253
2015-05-08,1.1208
2015-05-11,1.1152
2015-05-12,1.1222
2015-05-13,1.135
2015-05-14,1.1407
2015-05-15,1.1448
2015-05-18,1.1314
2015-05-19,1.1146
2015-05-20,1.1092
2015-05-21,1.1108
2015-05-22,1.101
2015-05-25,1.0979999999999999
2015-05-26,1.0873
2015-05-27,1.09
2015-05-28,1.0959999999999999
2015-05-29,1.0979999999999999
2015-06-01,1.0922
2015-06-02,1.1151
2015-06-03,1.1268
2015-06-04,1.1224
2015-06-05,1.1113
2015-06-08,1.128
2015-06-09,1.1276
2015-06-10,1.1319
2015-06-11,1.1238
2015-06-12,1.1254
2015-06-15,1.1282
2015-06-16,1.1245
2015-06-17,1.1340000000000001
2015-06-18,1.1369
2015-06-19,1.1345
2015-06-22,1.1340000000000001
2015-06-23,1.1167
2015-06-24,1.1204
2015-06-25,1.1201
2015-06-26,1.1171
2015-06-29,1.1231
2015-06-30,1.11435
2015-07-01,1.1054
2015-07-02,1.1087
2015-07-03,1.1107
2015-07-06,1.1056
2015-07-07,1.0997
2015-07-08,1.1074
2015-07-09,1.1046
2015-07-10,1.1146
2015-07-13,1.1005
2015-07-14,1.1008
2015-07-15,1.0946
2015-07-16,1.0876
2015-07-17,1.0845
2015-07-20,1.0822
2015-07-21,1.0939
2015-07-22,1.0929
2015-07-23,1.0983
2015-07-24,1.0978
2015-07-27,1.1092
2015-07-28,1.1062
2015-07-29,1.0978
2015-07-30,1.0932
2015-07-31,1.0979999999999999
2015-08-03,1.0953
2015-08-04,1.089
2015-08-05,1.09
2015-08-06,1.0925
2015-08-07,1.0959999999999999
2015-08-10,1.1017
2015-08-11,1.1043
2015-08-12,1.1157
2015-08-13,1.1154
2015-08-14,1.1109
2015-08-17,1.1079
2015-08-18,1.1027
2015-08-19,1.1121
2015-08-20,1.1234
2015-08-21,1.1367
2015-08-24,1.1578
2015-08-25,1.1520000000000001
2015-08-26,1.1314
2015-08-27,1.1247
2015-08-28,1.1188
2015-08-31,1.121
2015-09-01,1.1311
2015-09-02,1.1225
2015-09-03,1.1118
2015-09-04,1.1143
2015-09-07,1.1169
2015-09-08,1.1203
2015-09-09,1.1216
2015-09-10,1.1276
2015-09-11,1.1339
2015-09-14,1.1317
2015-09-15,1.1266
2015-09-16,1.1289
2015-09-17,1.1416
2015-09-18,1.1284
2015-09-21,1.1189
2015-09-22,1.1126
2015-09-23,1.1188
2015-09-24,1.1175
2015-09-25,1.1205
2015-09-28,1.1241
2015-09-29,1.1252
2015-09-30,1.11733
2015-10-01,1.1187
2015-10-02,1.1207
2015-10-05,1.1184
2015-10-06,1.1269
2015-10-07,1.1238
2015-10-08,1.1282
2015-10-09,1.1359
2015-10-12,1.1358
2015-10-13,1.1382
2015-10-14,1.1482
2015-10-15,1.1379
2015-10-16,1.1354
2015-10-19,1.1329
2015-10-20,1.1347
2015-10-21,1.1338
2015-10-22,1.1107
2015-10-23,1.101
2015-10-26,1.1059999999999999
2015-10-27,1.1037
2015-10-28,1.093
2015-10-29,1.0987
2015-10-30,1.10028
2015-11-02,1.1014
2015-11-03,1.0962
2015-11-04,1.0867
2015-11-05,1.0883
2015-11-06,1.0745
2015-11-09,1.0756
2015-11-10,1.0721
2015-11-11,1.0758
2015-11-12,1.0807
2015-11-13,1.0751
2015-11-16,1.0684
2015-11-17,1.0646
2015-11-18,1.0661
2015-11-19,1.0729
2015-11-20,1.0646
2015-11-23,1.0634
2015-11-24,1.0646
2015-11-25,1.0621
2015-11-26,1.0604
2015-11-27,1.0593
2015-11-30,1.05719
2015-12-01,1.0625
2015-12-02,1.06085
2015-12-03,1.09274
2015-12-04,1.0874
2015-12-07,1.0832
2015-12-08,1.0894
2015-12-09,1.1017
2015-12-10,1.0940299999999998
2015-12-11,1.09895
2015-12-14,1.1
2015-12-15,1.0933
2015-12-16,1.0892600000000001
2015-12-17,1.08346
2015-12-18,1.08695
2015-12-21,1.09095
2015-12-22,1.0951
2015-12-23,1.09048
2015-12-24,1.0951799999999998
2015-12-28,1.0975
2015-12-29,1.09229
2015-12-30,1.0926
2015-12-31,1.08605
2016-01-04,1.0829600000000001
2016-01-05,1.07539
2016-01-06,1.07768
2016-01-07,1.09218
2016-01-08,1.09207
2016-01-11,1.08625
2016-01-12,1.08481
2016-01-13,1.0882399999999999
2016-01-14,1.08617
2016-01-15,1.0918700000000001
2016-01-18,1.0891
2016-01-19,1.09141
2016-01-20,1.0891
2016-01-21,1.08712
2016-01-22,1.07975
2016-01-25,1.08501
2016-01-26,1.08659
2016-01-27,1.0903
2016-01-28,1.0938
2016-01-29,1.08331
2016-02-01,1.08897
2016-02-02,1.09247
2016-02-03,1.10817
2016-02-04,1.1200700000000001
2016-02-05,1.11534
2016-02-08,1.11999
2016-02-09,1.12878
2016-02-10,1.12785
2016-02-11,1.13142
2016-02-12,1.1254899999999999
2016-02-15,1.11635
2016-02-16,1.1137299999999999
2016-02-17,1.1129
2016-02-18,1.11094
2016-02-19,1.11316
2016-02-22,1.10275
2016-02-23,1.10201
2016-02-24,1.10166
2016-02-25,1.1020299999999998
2016-02-26,1.0938299999999999
2016-02-29,1.08841
2016-03-01,1.08673
2016-03-02,1.08695
2016-03-03,1.09494
2016-03-04,1.10019
2016-03-07,1.10152
2016-03-08,1.10061
2016-03-09,1.09968
2016-03-10,1.1179700000000001
2016-03-11,1.1150200000000001
2016-03-14,1.11036
2016-03-15,1.1108
2016-03-16,1.1215700000000002
2016-03-17,1.1315600000000001
2016-03-18,1.12737
2016-03-21,1.12402
2016-03-22,1.12168
2016-03-23,1.11825
2016-03-24,1.11778
2016-03-28,1.1197700000000002
2016-03-29,1.12916
2016-03-30,1.13342
2016-03-31,1.1381
2016-04-01,1.13907
2016-04-04,1.13909
2016-04-05,1.13838
2016-04-06,1.13965
2016-04-07,1.13729
2016-04-08,1.13999
2016-04-11,1.1405100000000001
2016-04-12,1.1383
2016-04-13,1.12786
2016-04-14,1.12608
2016-04-15,1.12835
2016-04-18,1.13133
2016-04-19,1.13557
2016-04-20,1.12998
2016-04-21,1.12848
2016-04-22,1.1225399999999999
2016-04-25,1.12686
2016-04-26,1.12972
2016-04-27,1.13247
2016-04-28,1.13535
2016-04-29,1.14463
2016-05-02,1.15269
2016-05-03,1.14972
2016-05-04,1.14857
2016-05-05,1.14029
2016-05-06,1.14011
2016-05-09,1.13818
2016-05-10,1.13706
2016-05-11,1.14254
2016-05-12,1.13752
2016-05-13,1.1311799999999999
2016-05-16,1.13154
2016-05-17,1.13127
2016-05-18,1.1217700000000002
2016-05-19,1.11985
2016-05-20,1.12176
2016-05-23,1.12198
2016-05-24,1.11412
2016-05-25,1.1155700000000002
2016-05-26,1.11932
2016-05-27,1.11113
2016-05-30,1.11352
2016-05-31,1.11297
2016-06-01,1.11863
2016-06-02,1.11527
2016-06-03,1.1355600000000001
2016-06-06,1.13586
2016-06-07,1.13574
2016-06-08,1.13964
2016-06-09,1.1317700000000002
2016-06-10,1.12533
2016-06-13,1.1288200000000002
2016-06-14,1.12066
2016-06-15,1.12628
2016-06-16,1.1230799999999999
2016-06-17,1.1279700000000001
2016-06-20,1.1311799999999999
2016-06-21,1.1249799999999999
2016-06-22,1.13326
2016-06-23,1.14184
2016-06-24,1.10867
2016-06-27,1.10209
2016-06-28,1.1078
2016-06-29,1.11269
2016-06-30,1.1103100000000001
2016-07-01,1.11324
2016-07-04,1.11493
2016-07-05,1.10658
2016-07-06,1.1095
2016-07-07,1.10625
2016-07-08,1.10517
2016-07-11,1.10605
2016-07-12,1.10645
2016-07-13,1.1095700000000002
2016-07-14,1.11132
2016-07-15,1.10693
2016-07-18,1.10746
2016-07-19,1.1018
2016-07-20,1.10103
2016-07-21,1.10261
2016-07-22,1.09738
2016-07-25,1.0993700000000002
2016-07-26,1.09846
2016-07-27,1.1054899999999999
2016-07-28,1.10766
2016-07-29,1.11792
2016-08-01,1.11637
2016-08-02,1.1222
2016-08-03,1.1149799999999999
2016-08-04,1.1128799999999999
2016-08-05,1.1087
2016-08-08,1.10859
2016-08-09,1.11153
2016-08-10,1.11836
2016-08-11,1.11417
2016-08-12,1.11612
2016-08-15,1.11839
2016-08-16,1.1274600000000001
2016-08-17,1.1288
2016-08-18,1.13525
2016-08-19,1.13279
2016-08-22,1.1320700000000001
2016-08-23,1.13077
2016-08-24,1.12636
2016-08-25,1.12847
2016-08-26,1.11945
2016-08-29,1.1187200000000002
2016-08-30,1.11443
2016-08-31,1.11579
2016-09-01,1.11964
2016-09-02,1.1156700000000002
2016-09-05,1.11474
2016-09-06,1.1248799999999999
2016-09-07,1.1239299999999999
2016-09-08,1.12648
2016-09-09,1.1226399999999999
2016-09-12,1.12352
2016-09-13,1.12166
2016-09-14,1.12493
2016-09-15,1.12442
2016-09-16,1.11537
2016-09-19,1.11753
2016-09-20,1.11522
2016-09-21,1.1191
2016-09-22,1.12076
2016-09-23,1.12304
2016-09-26,1.12523
2016-09-27,1.12185
2016-09-28,1.12162
2016-09-29,1.12196
2016-09-30,1.12332
2016-10-03,1.12114
2016-10-04,1.1204
2016-10-05,1.12077
2016-10-06,1.11476
2016-10-07,1.11985
2016-10-10,1.1138
2016-10-11,1.10542
2016-10-12,1.10086
2016-10-13,1.1054899999999999
2016-10-14,1.09723
2016-10-17,1.0999700000000001
2016-10-18,1.09778
2016-10-19,1.09743
2016-10-20,1.09245
2016-10-21,1.0880100000000001
2016-10-24,1.08754
2016-10-25,1.08885
2016-10-26,1.09073
2016-10-27,1.0898
2016-10-28,1.09838
2016-10-31,1.09724
2016-11-01,1.10563
2016-11-02,1.10981
2016-11-03,1.11055
2016-11-04,1.11394
2016-11-07,1.10427
2016-11-08,1.10131
2016-11-09,1.092
2016-11-10,1.0886
2016-11-11,1.0847200000000001
2016-11-14,1.07437
2016-11-15,1.07241
2016-11-16,1.07006
2016-11-17,1.0626200000000001
2016-11-18,1.0594700000000001
2016-11-21,1.06315
2016-11-22,1.06275
2016-11-23,1.05524
2016-11-24,1.0557299999999998
2016-11-25,1.05929
2016-11-28,1.06132
2016-11-29,1.06487
2016-11-30,1.05964
2016-12-01,1.06589
2016-12-02,1.06651
2016-12-05,1.0758299999999998
2016-12-06,1.07176
2016-12-07,1.07576
2016-12-08,1.06134
2016-12-09,1.05586
2016-12-12,1.0640100000000001
2016-12-13,1.06256
2016-12-14,1.05283
2016-12-15,1.04206
2016-12-16,1.0442799999999999
2016-12-19,1.0401799999999999
2016-12-20,1.03903
2016-12-21,1.04287
2016-12-22,1.04355
2016-12-23,1.0447899999999999
2016-12-27,1.04588
2016-12-28,1.0419100000000001
2016-12-29,1.04926
2016-12-30,1.0524799999999999
2017-01-02,1.04631
2017-01-03,1.04095
2017-01-04,1.0487600000000001
2017-01-05,1.06021
2017-01-06,1.05346
2017-01-09,1.05844
2017-01-10,1.05576
2017-01-11,1.05839
2017-01-12,1.06131
2017-01-13,1.06376
2017-01-16,1.05982
2017-01-17,1.07113
2017-01-18,1.06334
2017-01-19,1.06602
2017-01-20,1.06966
2017-01-23,1.07722
2017-01-24,1.07312
2017-01-25,1.07502
2017-01-26,1.06797
2017-01-27,1.06964
2017-01-30,1.07013
2017-01-31,1.07964
2017-02-01,1.07673
2017-02-02,1.07619
2017-02-03,1.0779100000000001
2017-02-06,1.07482
2017-02-07,1.06805
2017-02-08,1.06956
2017-02-09,1.0654299999999999
2017-02-10,1.06368
2017-02-13,1.05964
2017-02-14,1.05778
2017-02-15,1.0592700000000002
2017-02-16,1.0668600000000001
2017-02-17,1.06084
2017-02-20,1.0614
2017-02-21,1.05354
2017-02-22,1.05565
2017-02-23,1.05785
2017-02-24,1.05623
2017-02-27,1.05871
2017-02-28,1.0573299999999999
2017-03-01,1.05513
2017-03-02,1.05067
2017-03-03,1.06188
2017-03-06,1.05818
2017-03-07,1.0566
2017-03-08,1.05413
2017-03-09,1.0577299999999998
2017-03-10,1.0685799999999999
2017-03-13,1.06523
2017-03-14,1.0608899999999999
2017-03-15,1.07302
2017-03-16,1.0771600000000001
2017-03-17,1.07379
2017-03-20,1.07339
2017-03-21,1.0812899999999999
2017-03-22,1.0793700000000002
2017-03-23,1.0782399999999999
2017-03-24,1.0798299999999998
2017-03-27,1.08636
2017-03-28,1.0813
2017-03-29,1.07675
2017-03-30,1.06829
2017-03-31,1.06679
2017-04-03,1.06687
2017-04-04,1.0679
2017-04-05,1.06667
2017-04-06,1.06426
2017-04-07,1.0595299999999999
2017-04-10,1.05958
2017-04-11,1.06059
2017-04-12,1.06663
2017-04-13,1.0615299999999999
2017-04-14,1.06123
2017-04-17,1.0645799999999999
2017-04-18,1.07303
2017-04-19,1.07108
2017-04-20,1.0715700000000001
2017-04-21,1.0699100000000001
2017-04-24,1.08648
2017-04-25,1.0928
2017-04-26,1.09049
2017-04-27,1.0873899999999999
2017-04-28,1.08921
2017-05-01,1.08982
2017-05-02,1.09286
2017-05-03,1.08843
2017-05-04,1.09792
2017-05-05,1.09961
2017-05-08,1.0922
2017-05-09,1.08755
2017-05-10,1.08676
2017-05-11,1.08622
2017-05-12,1.09295
2017-05-15,1.09769
2017-05-16,1.1081
2017-05-17,1.1163299999999998
2017-05-18,1.11001
2017-05-19,1.12039
2017-05-22,1.12368
2017-05-23,1.11848
2017-05-24,1.12137
2017-05-25,1.12099
2017-05-26,1.11717
2017-05-29,1.11521
2017-05-30,1.11822
2017-05-31,1.12436
2017-06-01,1.12142
2017-06-02,1.12818
2017-06-05,1.12547
2017-06-06,1.12781
2017-06-07,1.1259
2017-06-08,1.12028
2017-06-09,1.1195899999999999
2017-06-12,1.12056
2017-06-13,1.12089
2017-06-14,1.12173
2017-06-15,1.11474
2017-06-16,1.12014
2017-06-19,1.11507
2017-06-20,1.11342
2017-06-21,1.1168
2017-06-22,1.11519
2017-06-23,1.1196700000000002
2017-06-26,1.11834
2017-06-27,1.13358
2017-06-28,1.1376600000000001
2017-06-29,1.14404
2017-06-30,1.14206
2017-07-03,1.1364100000000001
2017-07-04,1.13473
2017-07-05,1.13509
2017-07-06,1.1422299999999999
2017-07-07,1.14038
2017-07-10,1.13976
2017-07-11,1.14645
2017-07-12,1.1412799999999999
2017-07-13,1.14006
2017-07-14,1.1470200000000002
2017-07-17,1.14785
2017-07-18,1.1554
2017-07-19,1.15178
2017-07-20,1.1632799999999999
2017-07-21,1.1668100000000001
2017-07-24,1.1637
2017-07-25,1.16479
2017-07-26,1.17468
2017-07-27,1.16753
2017-07-28,1.1758899999999999
2017-07-31,1.1836
2017-08-01,1.18059
2017-08-02,1.18553
2017-08-03,1.18707
2017-08-04,1.1779700000000002
2017-08-07,1.17955
2017-08-08,1.17492
2017-08-09,1.17598
2017-08-10,1.17718
2017-08-11,1.18249
2017-08-14,1.17764
2017-08-15,1.17351
2017-08-16,1.17717
2017-08-17,1.17259
2017-08-18,1.1763700000000001
2017-08-21,1.18135
2017-08-22,1.17652
2017-08-23,1.18096
2017-08-24,1.18001
2017-08-25,1.1924
2017-08-28,1.19779
2017-08-29,1.1968299999999998
2017-08-30,1.1894
2017-08-31,1.19215
2017-09-01,1.18645
2017-09-04,1.18972
2017-09-05,1.19135
2017-09-06,1.19218
2017-09-07,1.20192
2017-09-08,1.2028299999999998
2017-09-11,1.1955200000000001
2017-09-12,1.19654
2017-09-13,1.18889
2017-09-14,1.19144
2017-09-15,1.19451
2017-09-18,1.19518
2017-09-19,1.1995200000000001
2017-09-20,1.18923
2017-09-21,1.19403
2017-09-22,1.19428
2017-09-25,1.18466
2017-09-26,1.1791200000000002
2017-09-27,1.1744299999999999
2017-09-28,1.1783700000000001
2017-09-29,1.182
2017-10-02,1.17339
2017-10-03,1.17372
2017-10-04,1.1757
2017-10-05,1.1711799999999999
2017-10-06,1.17346
2017-10-09,1.17412
2017-10-10,1.1808299999999998
2017-10-11,1.1860700000000002
2017-10-12,1.18317
2017-10-13,1.18193
2017-10-16,1.17977
2017-10-17,1.17658
2017-10-18,1.17921
2017-10-19,1.18465
2017-10-20,1.17679
2017-10-23,1.17493
2017-10-24,1.17636
2017-10-25,1.18159
2017-10-26,1.16543
2017-10-27,1.15982
2017-10-30,1.16434
2017-10-31,1.16498
2017-11-01,1.1618899999999999
2017-11-02,1.16573
2017-11-03,1.1608100000000001
2017-11-06,1.16101
2017-11-07,1.15934
2017-11-08,1.15935
2017-11-09,1.16435
2017-11-10,1.16659
2017-11-13,1.16648
2017-11-14,1.17982
2017-11-15,1.17711
2017-11-16,1.1771200000000002
2017-11-17,1.1792799999999999
2017-11-20,1.1734200000000001
2017-11-21,1.1733799999999999
2017-11-22,1.18175
2017-11-23,1.18513
2017-11-24,1.19306
2017-11-27,1.18998
2017-11-28,1.18469
2017-11-29,1.18497
2017-11-30,1.18899
2017-12-01,1.1893799999999999
2017-12-04,1.18682
2017-12-05,1.1829
2017-12-06,1.1803
2017-12-07,1.1775799999999998
2017-12-08,1.1764700000000001
2017-12-11,1.17733
2017-12-12,1.1737
2017-12-13,1.1826
2017-12-14,1.17655
2017-12-15,1.17539
2017-12-18,1.1783
2017-12-19,1.1841899999999999
2017-12-20,1.18725
2017-12-21,1.18662
2017-12-22,1.18571
2017-12-26,1.18605
2017-12-27,1.18992
2017-12-28,1.19385
2017-12-29,1.20007
2018-01-02,1.20575
2018-01-03,1.20106
2018-01-04,1.20719
2018-01-05,1.2042
2018-01-08,1.19684
2018-01-09,1.19359
2018-01-10,1.19496
2018-01-11,1.20386
2018-01-12,1.219
2018-01-15,1.2264700000000002
2018-01-16,1.22561
2018-01-17,1.21655
2018-01-18,1.22409
2018-01-19,1.2219799999999998
2018-01-22,1.2261
2018-01-23,1.22975
2018-01-24,1.2404600000000001
2018-01-25,1.23735
2018-01-26,1.2419
2018-01-29,1.23825
2018-01-30,1.24053
2018-01-31,1.24125
2018-02-01,1.2504899999999999
2018-02-02,1.2461200000000001
2018-02-05,1.23758
2018-02-06,1.23833
2018-02-07,1.22538
2018-02-08,1.2247700000000001
2018-02-09,1.22351
2018-02-12,1.2291100000000001
2018-02-13,1.23498
2018-02-14,1.2454
2018-02-15,1.2501
2018-02-16,1.24063
2018-02-19,1.24064
2018-02-20,1.23357
2018-02-21,1.22756
2018-02-22,1.2329700000000001
2018-02-23,1.2292399999999999
2018-02-26,1.23133
2018-02-27,1.22358
2018-02-28,1.21935
2018-03-01,1.22746
2018-03-02,1.2329299999999999
2018-03-05,1.2334399999999999
2018-03-06,1.24214
2018-03-07,1.24108
2018-03-08,1.2313399999999999
2018-03-09,1.23062
2018-03-12,1.23337
2018-03-13,1.23937
2018-03-14,1.2368299999999999
2018-03-15,1.23062
2018-03-16,1.22889
2018-03-19,1.23349
2018-03-20,1.22456
2018-03-21,1.23425
2018-03-22,1.23204
2018-03-23,1.23537
2018-03-26,1.24478
2018-03-27,1.24065
2018-03-28,1.2310299999999998
2018-03-29,1.23022
2018-03-30,1.23191
2018-04-02,1.2302
2018-04-03,1.22701
2018-04-04,1.2282600000000001
2018-04-05,1.2239200000000001
2018-04-06,1.22853
2018-04-09,1.23222
2018-04-10,1.23536
2018-04-11,1.2367700000000001
2018-04-12,1.23266
2018-04-13,1.23385
2018-04-16,1.23806
2018-04-17,1.2374
2018-04-18,1.2378200000000001
2018-04-19,1.23462
2018-04-20,1.22825
2018-04-23,1.2208700000000001
2018-04-24,1.22338
2018-04-25,1.21627
2018-04-26,1.21055
2018-04-27,1.213
2018-04-30,1.20791
2018-05-01,1.19931
2018-05-02,1.1956
2018-05-03,1.19872
2018-05-04,1.19575
2018-05-07,1.19223
2018-05-08,1.1862700000000002
2018-05-09,1.18519
2018-05-10,1.19165
2018-05-11,1.19446
2018-05-14,1.19269
2018-05-15,1.18381
2018-05-16,1.18118
2018-05-17,1.1795
2018-05-18,1.17678
2018-05-21,1.17945
2018-05-22,1.17784
2018-05-23,1.17041
2018-05-24,1.17225
2018-05-25,1.16606
2018-05-28,1.16245
2018-05-29,1.15452
2018-05-30,1.16675
2018-05-31,1.16929
2018-06-01,1.16575
2018-06-04,1.16971
2018-06-05,1.17175
2018-06-06,1.1777
2018-06-07,1.17982
2018-06-08,1.17668
2018-06-11,1.17826
2018-06-12,1.17456
2018-06-13,1.17941
2018-06-14,1.15733
2018-06-15,1.1609200000000002
2018-06-18,1.16216
